Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-42074-80-6,172.16.0.1,42074,192.168.10.50,80,6,5/7/2017 10:48,98228553,8,6,305,11595.0,305,0,38.125,107.8337841,5792,0,1932.5,2537.820147,121.1460379,0.14252475,7556042.538,27200000.0,98200000.0,2.0,98200000.0,14000000.0,37100000.0,98200000.0,4.0,3065.0,613.0,1237.538888,2825.0,2.0,0,0,0,0,264,200,0.081442715,0.061082036,0,5792,793.3333333,1798.061483,3233025.095,0,0,0,0,1,0,0,0,0,850.0,38.125,1932.5,264,0,0,0,0,0,0,8,305,6,11595,274,235,1,32,2008.0,0.0,2008.0,2008.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42078-80-6,172.16.0.1,42078,192.168.10.50,80,6,5/7/2017 10:48,98230881,5,7,366,11595.0,354,0,73.2,157.0006369,5792,0,1656.428571,2429.118623,121.7641528,0.122161177,8930080.091,29600000.0,98200000.0,12.0,98200000.0,24600000.0,49100000.0,98200000.0,105.0,98200000.0,16400000.0,40100000.0,98200000.0,50.0,0,0,0,0,144,232,0.05090049,0.071260686,0,5792,920.5384615,1908.737218,3643277.769,1,0,0,0,0,0,0,0,1,997.25,73.2,1656.428571,144,0,0,0,0,0,0,5,366,7,11595,0,235,2,20,13998.0,0.0,13998.0,13998.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42080-80-6,172.16.0.1,42080,192.168.10.50,80,6,5/7/2017 10:48,98227990,6,7,323,11595.0,323,0,53.83333333,131.8641978,5792,0,1656.428571,2119.480114,121.3299794,0.13234517,8185665.833,28400000.0,98200000.0,1.0,98200000.0,19600000.0,43900000.0,98200000.0,1.0,2177.0,362.8333333,635.847597,1647.0,1.0,0,0,0,0,200,232,0.061082386,0.071262784,0,5792,851.2857143,1666.829576,2778320.835,0,0,0,0,1,0,0,0,1,916.7692308,53.83333333,1656.428571,200,0,0,0,0,0,0,6,323,7,11595,274,235,1,32,2.0,0.0,2.0,2.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42084-80-6,172.16.0.1,42084,192.168.10.50,80,6,5/7/2017 10:48,98225886,9,4,304,11595.0,304,0,33.77777778,101.3333333,11595,0,2898.75,5797.5,121.1391466,0.132348004,8185490.5,28400000.0,98200000.0,3.0,98200000.0,12300000.0,34700000.0,98200000.0,3.0,1489.0,496.3333333,547.1675551,1086.0,5.0,0,0,0,0,296,136,0.091625542,0.040722463,0,11595,849.9285714,3093.705035,9571010.841,0,0,0,0,1,0,0,0,0,915.3076923,33.77777778,2898.75,296,0,0,0,0,0,0,9,304,4,11595,251,235,1,32,2006.0,0.0,2006.0,2006.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42082-80-6,172.16.0.1,42082,192.168.10.50,80,6,5/7/2017 10:48,98227706,5,7,307,11595.0,295,0,61.4,130.6208253,5792,0,1656.428571,2429.118623,121.1674433,0.122165125,8929791.455,29600000.0,98200000.0,8.0,98200000.0,24600000.0,49100000.0,98200000.0,103.0,98200000.0,16400000.0,40100000.0,98200000.0,10.0,0,0,0,0,144,232,0.050902135,0.07126299,0,5792,916.0,1910.266081,3649116.5,1,0,0,0,0,0,0,0,1,992.3333333,61.4,1656.428571,144,0,0,0,0,0,0,5,307,7,11595,0,235,2,20,14014.0,0.0,14014.0,14014.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42076-80-6,172.16.0.1,42076,192.168.10.50,80,6,5/7/2017 10:48,98229757,6,7,363,11595.0,345,0,60.5,139.4069582,5792,0,1656.428571,2425.837852,121.7350054,0.132342789,8185813.083,28400000.0,98200000.0,11.0,98200000.0,19600000.0,43900000.0,98200000.0,948.0,98200000.0,16400000.0,40100000.0,98200000.0,50.0,0,0,0,0,164,232,0.061081287,0.071261502,0,5792,854.5714286,1848.273652,3416115.495,1,0,0,0,0,0,0,0,1,920.3076923,60.5,1656.428571,164,0,0,0,0,0,0,6,363,7,11595,0,235,3,20,12986.0,0.0,12986.0,12986.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42086-80-6,172.16.0.1,42086,192.168.10.50,80,6,5/7/2017 10:48,98229639,7,6,359,11595.0,353,0,51.28571429,133.062284,5792,0,1932.5,2537.820147,121.6944307,0.132342948,8185803.25,28400000.0,98200000.0,1.0,98200000.0,16400000.0,40100000.0,98200000.0,1.0,3229.0,645.8,1210.177549,2808.0,49.0,0,0,0,0,220,200,0.071261587,0.061081361,0,5792,853.8571429,1850.730203,3425202.286,0,0,0,0,1,0,0,0,0,919.5384615,51.28571429,1932.5,220,0,0,0,0,0,0,7,359,6,11595,251,235,2,20,2976.0,0.0,2976.0,2976.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42088-80-6,172.16.0.1,42088,192.168.10.50,80,6,5/7/2017 10:48,98228783,6,6,324,11595.0,324,0,54.0,132.2724461,5792,0,1932.5,2537.820147,121.3391802,0.122163786,8929889.364,29600000.0,98200000.0,2.0,98200000.0,19600000.0,43900000.0,98200000.0,2.0,2525.0,505.0,990.336559,2274.0,3.0,0,0,0,0,200,200,0.061081893,0.061081893,0,5792,916.8461538,1910.215513,3648923.308,0,0,0,0,1,0,0,0,1,993.25,54.0,1932.5,200,0,0,0,0,0,0,6,324,6,11595,274,235,1,32,6.0,0.0,6.0,6.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42090-80-6,172.16.0.1,42090,192.168.10.50,80,6,5/7/2017 10:48,98228266,8,6,371,11595.0,371,0,46.375,131.1683079,5792,0,1932.5,2537.820147,121.8182962,0.142525167,7556020.462,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,2946.0,589.2,1080.465964,2519.0,48.0,0,0,0,0,264,200,0.081442952,0.061082214,0,5792,797.7333333,1796.861489,3228711.21,0,0,0,0,1,0,0,0,0,854.7142857,46.375,1932.5,264,0,0,0,0,0,0,8,371,6,11595,274,235,1,32,1042.0,0.0,1042.0,1042.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42096-80-6,172.16.0.1,42096,192.168.10.50,80,6,5/7/2017 10:48,98229645,6,7,431,11595.0,413,0,71.83333333,167.1626952,5792,0,1656.428571,2429.118623,122.4273996,0.13234294,8185803.75,28400000.0,98200000.0,4.0,98200000.0,19600000.0,43900000.0,98200000.0,4.0,98200000.0,16400000.0,40100000.0,98200000.0,49.0,0,0,0,0,164,232,0.061081357,0.071261583,0,5792,859.4285714,1848.90948,3418466.264,1,0,0,0,0,0,0,0,1,925.5384615,71.83333333,1656.428571,164,0,0,0,0,0,0,6,431,7,11595,0,235,3,20,6993.0,0.0,6993.0,6993.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42098-80-6,172.16.0.1,42098,192.168.10.50,80,6,5/7/2017 10:48,98226754,9,7,353,11595.0,353,0,39.22222222,117.6666667,5792,0,1656.428571,2119.480114,121.6369219,0.162888412,6548450.267,25400000.0,98200000.0,1.0,98200000.0,12300000.0,34700000.0,98200000.0,1.0,3339.0,556.5,1126.493098,2850.0,1.0,0,0,0,0,296,232,0.091624732,0.07126368,0,5792,702.8235294,1538.805106,2367921.154,0,0,0,0,1,0,0,0,0,746.75,39.22222222,1656.428571,296,0,0,0,0,0,0,9,353,7,11595,251,235,1,32,991.0,0.0,991.0,991.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42094-80-6,172.16.0.1,42094,192.168.10.50,80,6,5/7/2017 10:48,98226676,6,6,295,11595.0,295,0,49.16666667,120.4332457,5792,0,1932.5,2537.820147,121.0465475,0.122166406,8929697.818,29600000.0,98200000.0,1.0,98200000.0,19600000.0,43900000.0,98200000.0,1.0,3400.0,680.0,1300.429737,3004.0,48.0,0,0,0,0,200,200,0.061083203,0.061083203,0,5792,914.6153846,1910.982319,3651853.423,0,0,0,0,1,0,0,0,1,990.8333333,49.16666667,1932.5,200,0,0,0,0,0,0,6,295,6,11595,251,235,1,32,4.0,0.0,4.0,4.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42092-80-6,172.16.0.1,42092,192.168.10.50,80,6,5/7/2017 10:48,98228786,6,5,345,11595.0,345,0,57.5,140.8456602,5803,0,2319.0,3175.423909,121.5529631,0.111983467,9822878.6,31100000.0,98200000.0,1.0,98200000.0,19600000.0,43900000.0,98200000.0,1.0,3567.0,891.75,1444.336151,3054.0,48.0,0,0,0,0,200,168,0.061081891,0.050901576,0,5803,995.0,2245.415491,5041890.727,0,0,0,0,1,0,0,0,0,1085.454545,57.5,2319.0,200,0,0,0,0,0,0,6,345,5,11595,274,235,1,32,2.0,0.0,2.0,2.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42102-80-6,172.16.0.1,42102,192.168.10.50,80,6,5/7/2017 10:48,98227662,8,6,371,11595.0,371,0,46.375,131.1683079,5792,0,1932.5,2537.820147,121.8190452,0.142526043,7555974.0,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,2342.0,468.4,870.8560731,2019.0,2.0,0,0,0,0,264,200,0.081443453,0.06108259,0,5792,797.7333333,1796.861489,3228711.21,0,0,0,0,1,0,0,0,0,854.7142857,46.375,1932.5,264,0,0,0,0,0,0,8,371,6,11595,251,235,1,32,1047.0,0.0,1047.0,1047.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42100-80-6,172.16.0.1,42100,192.168.10.50,80,6,5/7/2017 10:48,98229685,7,6,324,11595.0,324,0,46.28571429,122.4604893,7240,0,1932.5,2848.073577,121.338066,0.132342886,8185807.083,28400000.0,98200000.0,1.0,98200000.0,16400000.0,40100000.0,98200000.0,1.0,4229.0,845.8,1625.635168,3751.0,29.0,0,0,0,0,232,200,0.071261554,0.061081332,0,7240,851.3571429,2017.664362,4070969.478,0,0,0,0,1,0,0,0,0,916.8461538,46.28571429,1932.5,232,0,0,0,0,0,0,7,324,6,11595,274,235,1,32,969.0,0.0,969.0,969.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42106-80-6,172.16.0.1,42106,192.168.10.50,80,6,5/7/2017 10:48,98227515,8,6,345,11595.0,345,0,43.125,121.9759198,5792,0,1932.5,2535.308403,121.5545359,0.142526257,7555962.692,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,2304.0,460.8,931.282288,2126.0,2.0,0,0,0,0,264,200,0.081443575,0.061082681,0,5792,796.0,1796.04856,3225790.429,0,0,0,0,1,0,0,0,0,852.8571429,43.125,1932.5,264,0,0,0,0,0,0,8,345,6,11595,251,235,1,32,961.0,0.0,961.0,961.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42104-80-6,172.16.0.1,42104,192.168.10.50,80,6,5/7/2017 10:48,98228706,6,7,367,11595.0,349,0,61.16666667,141.0395925,7240,0,1656.428571,2700.575979,121.7770292,0.132344205,8185725.5,28400000.0,98200000.0,5.0,98200000.0,19600000.0,43900000.0,98200000.0,5.0,98200000.0,16400000.0,40100000.0,98200000.0,47.0,0,0,0,0,164,232,0.061081941,0.071262264,0,7240,854.8571429,2016.393729,4065843.67,1,0,0,0,0,0,0,0,1,920.6153846,61.16666667,1656.428571,164,0,0,0,0,0,0,6,367,7,11595,0,235,3,20,12835.0,0.0,12835.0,12835.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42108-80-6,172.16.0.1,42108,192.168.10.50,80,6,5/7/2017 10:48,98228851,7,7,437,11595.0,413,0,62.42857143,154.6133426,5792,0,1656.428571,2429.118623,122.489471,0.142524318,7556065.462,27200000.0,98200000.0,4.0,98200000.0,16400000.0,40100000.0,98200000.0,4.0,98200000.0,16400000.0,40100000.0,98200000.0,48.0,0,0,0,0,184,232,0.071262159,0.071262159,0,5792,802.5333333,1795.228711,3222846.124,1,0,0,0,0,0,0,0,1,859.8571429,62.42857143,1656.428571,184,0,0,0,0,0,0,7,437,7,11595,0,235,4,20,11005.0,0.0,11005.0,11005.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42110-80-6,172.16.0.1,42110,192.168.10.50,80,6,5/7/2017 10:48,98226466,8,6,313,11595.0,307,0,39.125,108.2582066,5792,0,1932.5,2537.820147,121.2300563,0.142527779,7555882.0,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,2149.0,429.8,832.664218,1917.0,2.0,0,0,0,0,252,200,0.081444445,0.061083334,0,5792,793.8666667,1797.834287,3232208.124,0,0,0,0,1,0,0,0,0,850.5714286,39.125,1932.5,252,0,0,0,0,0,0,8,313,6,11595,274,235,2,20,2001.0,0.0,2001.0,2001.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42112-80-6,172.16.0.1,42112,192.168.10.50,80,6,5/7/2017 10:48,98225573,8,6,375,11595.0,363,0,46.875,127.7625448,5803,0,1932.5,2539.075088,121.8623586,0.142529074,7555813.308,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,2247.0,449.4,845.5807472,1957.0,3.0,0,0,0,0,240,200,0.081445185,0.061083889,0,5803,798.0,1797.252467,3230116.429,0,0,0,0,1,0,0,0,0,855.0,46.875,1932.5,240,0,0,0,0,0,0,8,375,6,11595,251,235,3,20,1001.0,0.0,1001.0,1001.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42118-80-6,172.16.0.1,42118,192.168.10.50,80,6,5/7/2017 10:48,98223586,7,6,349,11595.0,349,0,49.85714286,131.9096011,5792,0,1932.5,2537.820147,121.6001216,0.132351104,8185298.833,28400000.0,98200000.0,1.0,98200000.0,16400000.0,40100000.0,98200000.0,1.0,3369.0,673.8,1240.912849,2890.0,47.0,0,0,0,0,232,200,0.071265979,0.061085125,0,5792,853.1428571,1851.025822,3426296.593,0,0,0,0,1,0,0,0,0,918.7692308,49.85714286,1932.5,232,0,0,0,0,0,0,7,349,6,11595,251,235,1,32,5.0,0.0,5.0,5.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42116-80-6,172.16.0.1,42116,192.168.10.50,80,6,5/7/2017 10:48,98227766,8,6,365,11595.0,365,0,45.625,129.0469876,5792,0,1932.5,2534.051598,121.7578337,0.142525892,7555982.0,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,4496.0,899.2,1733.395281,3997.0,47.0,0,0,0,0,264,200,0.081443367,0.061082525,0,5792,797.3333333,1795.063535,3222253.095,0,0,0,0,1,0,0,0,0,854.2857143,45.625,1932.5,264,0,0,0,0,0,0,8,365,6,11595,251,235,1,32,1997.0,0.0,1997.0,1997.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42114-80-6,172.16.0.1,42114,192.168.10.50,80,6,5/7/2017 10:48,98224469,6,7,350,11595.0,332,0,58.33333333,134.100957,5792,0,1656.428571,2429.118623,121.6092092,0.132349914,8185372.417,28400000.0,98200000.0,1.0,98200000.0,19600000.0,43900000.0,98200000.0,3.0,98200000.0,16400000.0,40100000.0,98200000.0,3.0,0,0,0,0,164,232,0.061084576,0.071265338,0,5792,853.6428571,1850.539946,3424498.093,1,0,0,0,0,0,0,0,1,919.3076923,58.33333333,1656.428571,164,0,0,0,0,0,0,6,350,7,11595,0,235,3,20,9975.0,0.0,9975.0,9975.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42122-80-6,172.16.0.1,42122,192.168.10.50,80,6,5/7/2017 10:48,98222819,8,4,363,11595.0,363,0,45.375,128.3398808,11595,0,2898.75,5797.5,121.7436042,0.122171203,8929347.182,29600000.0,98200000.0,0.0,98200000.0,14000000.0,37100000.0,98200000.0,0.0,2166.0,722.0,822.573401,1620.0,5.0,0,0,0,0,264,136,0.081447469,0.040723734,0,11595,919.8461538,3209.053257,10300000.0,0,0,0,0,1,0,0,0,0,996.5,45.375,2898.75,264,0,0,0,0,0,0,8,363,4,11595,251,235,1,32,997.0,0.0,997.0,997.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42126-80-6,172.16.0.1,42126,192.168.10.50,80,6,5/7/2017 10:48,98223659,7,6,332,11595.0,332,0,47.42857143,125.484205,5792,0,1932.5,2537.820147,121.4269568,0.132351005,8185304.917,28400000.0,98200000.0,0.0,98200000.0,16400000.0,40100000.0,98200000.0,0.0,2205.0,441.0,872.7992324,2001.0,2.0,0,0,0,0,232,200,0.071265926,0.061085079,0,5792,851.9285714,1851.387524,3427635.764,0,0,0,0,1,0,0,0,0,917.4615385,47.42857143,1932.5,232,0,0,0,0,0,0,7,332,6,11595,251,235,1,32,3.0,0.0,3.0,3.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42120-80-6,172.16.0.1,42120,192.168.10.50,80,6,5/7/2017 10:48,98225592,7,6,331,11595.0,307,0,47.28571429,114.5581574,5803,0,1932.5,2993.818147,121.4143866,0.132348401,8185466.0,28300000.0,98200000.0,1.0,98200000.0,16400000.0,40100000.0,98200000.0,1.0,98200000.0,19600000.0,43900000.0,98200000.0,48.0,0,0,0,0,184,200,0.071264523,0.061083877,0,5803,852.2857143,2096.646202,4395925.297,1,0,0,0,0,0,0,0,0,917.8461538,47.28571429,1932.5,184,0,0,0,0,0,0,7,331,6,11595,0,235,4,20,14005.0,0.0,14005.0,14005.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42124-80-6,172.16.0.1,42124,192.168.10.50,80,6,5/7/2017 10:48,98223584,9,6,371,11595.0,371,0,41.22222222,123.6666667,5792,0,1932.5,2537.820147,121.8241029,0.152712815,7015970.286,26300000.0,98200000.0,1.0,98200000.0,12300000.0,34700000.0,98200000.0,1.0,1909.0,381.8,665.6494573,1560.0,2.0,0,0,0,0,296,200,0.091627689,0.061085126,0,5792,747.875,1747.351553,3053237.45,0,0,0,0,1,0,0,0,0,797.7333333,41.22222222,1932.5,296,0,0,0,0,0,0,9,371,6,11595,251,235,1,32,963.0,0.0,963.0,963.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42130-80-6,172.16.0.1,42130,192.168.10.50,80,6,5/7/2017 10:48,98224971,6,7,383,11595.0,365,0,63.83333333,147.5702093,5792,0,1656.428571,2429.118623,121.9445511,0.132349237,8185414.25,28300000.0,98200000.0,47.0,98200000.0,19600000.0,43900000.0,98200000.0,49.0,98200000.0,16400000.0,40100000.0,98200000.0,47.0,0,0,0,0,164,232,0.061084263,0.071264974,0,5792,856.0,1849.845274,3421927.538,1,0,0,0,0,0,0,0,1,921.8461538,63.83333333,1656.428571,164,0,0,0,0,0,0,6,383,7,11595,0,235,3,20,13025.0,0.0,13025.0,13025.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42132-80-6,172.16.0.1,42132,192.168.10.50,80,6,5/7/2017 10:48,98225727,8,6,321,11595.0,321,0,40.125,113.4906384,4344,0,1932.5,1977.812908,121.3124134,0.142528851,7555825.154,27200000.0,98200000.0,0.0,98200000.0,14000000.0,37100000.0,98200000.0,0.0,4454.0,890.8,1703.186631,3934.0,48.0,0,0,0,0,264,200,0.081445058,0.061083793,0,4344,794.4,1526.036594,2328787.686,0,0,0,0,1,0,0,0,0,851.1428571,40.125,1932.5,264,0,0,0,0,0,0,8,321,6,11595,251,235,1,32,975.0,0.0,975.0,975.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42134-80-6,172.16.0.1,42134,192.168.10.50,80,6,5/7/2017 10:48,98223839,7,7,395,11595.0,371,0,56.42857143,138.7417951,5792,0,1656.428571,2429.118623,122.0681265,0.142531591,7555679.923,27200000.0,98200000.0,36.0,98200000.0,16400000.0,40100000.0,98200000.0,867.0,98200000.0,16400000.0,40100000.0,98200000.0,48.0,0,0,0,0,184,232,0.071265795,0.071265795,0,5792,799.7333333,1795.912282,3225300.924,1,0,0,0,0,0,0,0,1,856.8571429,56.42857143,1656.428571,184,0,0,0,0,0,0,7,395,7,11595,0,235,4,20,12986.0,0.0,12986.0,12986.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42128-80-6,172.16.0.1,42128,192.168.10.50,80,6,5/7/2017 10:48,98226771,9,6,331,11595.0,331,0,36.77777778,110.3333333,5792,0,1932.5,2534.051598,121.4129293,0.15270786,7016197.929,26300000.0,98200000.0,1.0,98200000.0,12300000.0,34700000.0,98200000.0,1.0,4486.0,897.2,1742.044546,4011.0,48.0,0,0,0,0,296,200,0.091624716,0.061083144,0,5792,745.375,1746.131796,3048976.25,0,0,0,0,1,0,0,0,0,795.0666667,36.77777778,1932.5,296,0,0,0,0,0,0,9,331,6,11595,251,235,1,32,2002.0,0.0,2002.0,2002.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42136-80-6,172.16.0.1,42136,192.168.10.50,80,6,5/7/2017 10:48,98224489,8,5,400,11595.0,388,0,50.0,136.5995189,7251,0,2319.0,3337.608875,122.1182225,0.132349887,8185374.083,28400000.0,98200000.0,2.0,98200000.0,14000000.0,37100000.0,98200000.0,2.0,2243.0,560.75,957.5184506,1993.0,3.0,0,0,0,0,240,168,0.081446084,0.050903803,0,7251,856.7857143,2171.862164,4716985.258,0,0,0,0,1,0,0,0,0,922.6923077,50.0,2319.0,240,0,0,0,0,0,0,8,400,5,11595,274,235,3,20,2991.0,0.0,2991.0,2991.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42142-80-6,172.16.0.1,42142,192.168.10.50,80,6,5/7/2017 10:48,98224703,9,7,331,11595.0,331,0,36.77777778,110.3333333,5792,0,1656.428571,2119.480114,121.4154855,0.162891813,6548313.533,25400000.0,98200000.0,0.0,98200000.0,12300000.0,34700000.0,98200000.0,0.0,3330.0,555.0,1150.443393,2899.0,2.0,0,0,0,0,296,232,0.091626645,0.071265168,0,5792,701.5294118,1539.126908,2368911.64,0,0,0,0,1,0,0,0,0,745.375,36.77777778,1656.428571,296,0,0,0,0,0,0,9,331,7,11595,251,235,1,32,999.0,0.0,999.0,999.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42144-80-6,172.16.0.1,42144,192.168.10.50,80,6,5/7/2017 10:48,98220825,7,6,327,11595.0,321,0,46.71428571,120.9692995,5792,0,1932.5,2537.820147,121.3795547,0.132354824,8185068.75,28400000.0,98200000.0,1.0,98200000.0,16400000.0,40100000.0,98200000.0,4.0,3481.0,696.2,1291.440552,3003.0,47.0,0,0,0,0,220,200,0.071267982,0.061086842,0,5792,851.5714286,1851.415995,3427741.187,0,0,0,0,1,0,0,0,0,917.0769231,46.71428571,1932.5,220,0,0,0,0,0,0,7,327,6,11595,274,235,2,20,1994.0,0.0,1994.0,1994.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42140-80-6,172.16.0.1,42140,192.168.10.50,80,6,5/7/2017 10:48,98224542,8,5,313,11595.0,307,0,39.125,108.2582066,7251,0,2319.0,3337.608875,121.2324309,0.132349815,8185378.5,28400000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,3288.0,822.0,1431.367877,2967.0,46.0,0,0,0,0,252,168,0.08144604,0.050903775,0,7251,850.5714286,2173.494482,4724078.264,0,0,0,0,1,0,0,0,0,916.0,39.125,2319.0,252,0,0,0,0,0,0,8,313,5,11595,251,235,2,20,1994.0,0.0,1994.0,1994.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-42148-80-6,172.16.0.1,42148,192.168.10.50,80,6,5/7/2017 10:48,98220974,5,7,382,11595.0,370,0,76.4,164.154805,5792,0,1656.428571,2429.118623,121.9393324,0.122173498,8929179.455,29600000.0,98200000.0,33.0,98200000.0,24600000.0,49100000.0,98200000.0,79.0,98200000.0,16400000.0,40100000.0,98200000.0,48.0,0,0,0,0,144,232,0.050905624,0.071267874,0,5792,921.7692308,1908.346586,3641786.692,1,0,0,0,0,0,0,0,1,998.5833333,76.4,1656.428571,144,0,0,0,0,0,0,5,382,7,11595,0,235,2,20,11989.0,0.0,11989.0,11989.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk
172.16.0.1-192.168.10.50-32952-80-6,192.168.10.50,80,172.16.0.1,32952,6,5/7/2017 10:48,99347556,7,6,11595,686.0,4344,0,1656.428571,1760.597234,337,0,114.3333333,172.4977295,123.6165286,0.130853747,8278963.0,28600000.0,99000000.0,15.0,99300000.0,16600000.0,40400000.0,99000000.0,15.0,99200000.0,19800000.0,44200000.0,99000000.0,976.0,0,0,0,0,232,176,0.07045971,0.060394037,0,4344,877.2142857,1448.039692,2096818.951,0,0,0,0,1,0,0,0,0,944.6923077,1656.428571,114.3333333,232,0,0,0,0,0,0,7,11595,6,686,235,229,4,32,12910.0,0.0,12910.0,12910.0,99000000.0,0.0,99000000.0,99000000.0,BENIGN
